imagepath,label,ori_id
data/processed_data/Overripe/4_2231_100.jpg,4,100
data/processed_data/Overripe/4_588_124.jpg,4,124
data/processed_data/Overripe/4_432_101.jpg,4,101
data/processed_data/Overripe/4_2554_102.jpg,4,102
data/processed_data/Overripe/4_3070_197.jpg,4,197
data/processed_data/Overripe/4_3053_32.jpg,4,32
data/processed_data/Overripe/4_3876_207.jpg,4,207
data/processed_data/Overripe/4_2235_100.jpg,4,100
data/processed_data/Overripe/4_3233_159.jpg,4,159
data/processed_data/Overripe/4_1833_116.jpg,4,116
data/processed_data/Overripe/4_418_101.jpg,4,101
data/processed_data/Overripe/4_180_194.jpg,4,194
data/processed_data/Overripe/4_2181_1.jpg,4,1
data/processed_data/Overripe/4_2498_208.jpg,4,208
data/processed_data/Overripe/4_3192_17.jpg,4,17
data/processed_data/Overripe/4_4088_30.jpg,4,30
data/processed_data/Overripe/4_890_68.jpg,4,68
data/processed_data/Overripe/4_617_165.jpg,4,165
data/processed_data/Overripe/4_1605_127.jpg,4,127
data/processed_data/Overripe/4_2173_1.jpg,4,1
data/processed_data/Overripe/4_3461_27.jpg,4,27
data/processed_data/Overripe/4_1928_202.jpg,4,202
data/processed_data/Overripe/4_2056_44.jpg,4,44
data/processed_data/Overripe/4_1437_90.jpg,4,90
data/processed_data/Overripe/4_2220_185.jpg,4,185
data/processed_data/Overripe/4_725_139.jpg,4,139
data/processed_data/Overripe/4_1545_91.jpg,4,91
data/processed_data/Overripe/4_928_187.jpg,4,187
data/processed_data/Overripe/4_1757_63.jpg,4,63
data/processed_data/Overripe/4_740_139.jpg,4,139
data/processed_data/Overripe/4_101_216.jpg,4,216
data/processed_data/Overripe/4_2401_171.jpg,4,171
data/processed_data/Overripe/4_1684_20.jpg,4,20
data/processed_data/Overripe/4_2771_13.jpg,4,13
data/processed_data/Overripe/4_956_92.jpg,4,92
data/processed_data/Overripe/4_3554_151.jpg,4,151
data/processed_data/Overripe/4_1815_56.jpg,4,56
data/processed_data/Overripe/4_2444_6.jpg,4,6
data/processed_data/Overripe/4_1376_86.jpg,4,86
data/processed_data/Overripe/4_3995_26.jpg,4,26
data/processed_data/Overripe/4_3799_112.jpg,4,112
data/processed_data/Overripe/4_1210_12.jpg,4,12
data/processed_data/Overripe/4_1029_129.jpg,4,129
data/processed_data/Overripe/4_2681_205.jpg,4,205
data/processed_data/Overripe/4_3549_118.jpg,4,118
data/processed_data/Overripe/4_1614_127.jpg,4,127
data/processed_data/Overripe/4_2524_191.jpg,4,191
data/processed_data/Overripe/4_294_40.jpg,4,40
data/processed_data/Overripe/4_975_87.jpg,4,87
data/processed_data/Overripe/4_3380_28.jpg,4,28
data/processed_data/Overripe/4_16_88.jpg,4,88
data/processed_data/Overripe/4_1636_147.jpg,4,147
data/processed_data/Overripe/4_3917_49.jpg,4,49
data/processed_data/Overripe/4_2320_38.jpg,4,38
data/processed_data/Overripe/4_3573_29.jpg,4,29
data/processed_data/Overripe/4_2350_80.jpg,4,80
data/processed_data/Overripe/4_1832_116.jpg,4,116
data/processed_data/Overripe/4_2277_206.jpg,4,206
data/processed_data/Overripe/4_2289_65.jpg,4,65
data/processed_data/Overripe/4_872_109.jpg,4,109
data/processed_data/Overripe/4_1365_204.jpg,4,204
data/processed_data/Overripe/4_1091_39.jpg,4,39
data/processed_data/Overripe/4_1904_106.jpg,4,106
data/processed_data/Overripe/4_1826_116.jpg,4,116
data/processed_data/Overripe/4_2158_169.jpg,4,169
data/processed_data/Overripe/4_18_88.jpg,4,88
data/processed_data/Overripe/4_3071_197.jpg,4,197
data/processed_data/Overripe/4_2559_102.jpg,4,102
data/processed_data/Overripe/4_773_146.jpg,4,146
data/processed_data/Overripe/4_3873_37.jpg,4,37
data/processed_data/Overripe/4_3218_128.jpg,4,128
data/processed_data/Overripe/4_1794_72.jpg,4,72
data/processed_data/Overripe/4_4026_200.jpg,4,200
data/processed_data/Overripe/4_1345_121.jpg,4,121
data/processed_data/Overripe/4_2423_210.jpg,4,210
data/processed_data/Overripe/4_1931_202.jpg,4,202
data/processed_data/Overripe/4_3267_47.jpg,4,47
data/processed_data/Overripe/4_58_215.jpg,4,215
data/processed_data/Overripe/4_4069_31.jpg,4,31
data/processed_data/Overripe/4_1565_174.jpg,4,174
data/processed_data/Overripe/4_2109_133.jpg,4,133
data/processed_data/Overripe/4_1999_143.jpg,4,143
data/processed_data/Overripe/4_874_68.jpg,4,68
data/processed_data/Overripe/4_583_124.jpg,4,124
data/processed_data/Overripe/4_2752_162.jpg,4,162
data/processed_data/Overripe/4_2089_60.jpg,4,60
data/processed_data/Overripe/4_1571_174.jpg,4,174
data/processed_data/Overripe/4_2070_44.jpg,4,44
data/processed_data/Overripe/4_965_92.jpg,4,92
data/processed_data/Overripe/4_2055_44.jpg,4,44
data/processed_data/Overripe/4_2777_113.jpg,4,113
data/processed_data/Overripe/4_3861_37.jpg,4,37
data/processed_data/Overripe/4_2267_206.jpg,4,206
data/processed_data/Overripe/4_2049_137.jpg,4,137
data/processed_data/Overripe/4_275_158.jpg,4,158
data/processed_data/Overripe/4_2841_97.jpg,4,97
data/processed_data/Overripe/4_1255_9.jpg,4,9
data/processed_data/Overripe/4_3223_128.jpg,4,128
data/processed_data/Overripe/4_2791_113.jpg,4,113
data/processed_data/Overripe/4_3982_114.jpg,4,114
data/processed_data/Overripe/4_364_110.jpg,4,110
data/processed_data/Overripe/4_689_214.jpg,4,214
data/processed_data/Overripe/4_222_152.jpg,4,152
data/processed_data/Overripe/4_1250_53.jpg,4,53
data/processed_data/Overripe/4_3974_114.jpg,4,114
data/processed_data/Overripe/4_935_45.jpg,4,45
data/processed_data/Overripe/4_3152_25.jpg,4,25
data/processed_data/Overripe/4_2298_65.jpg,4,65
data/processed_data/Overripe/4_3931_49.jpg,4,49
data/processed_data/Overripe/4_1504_181.jpg,4,181
data/processed_data/Overripe/4_3478_209.jpg,4,209
data/processed_data/Overripe/4_637_212.jpg,4,212
data/processed_data/Overripe/4_3842_120.jpg,4,120
data/processed_data/Overripe/4_2234_100.jpg,4,100
data/processed_data/Overripe/4_714_46.jpg,4,46
data/processed_data/Overripe/4_1850_148.jpg,4,148
data/processed_data/Overripe/4_3193_17.jpg,4,17
data/processed_data/Overripe/4_62_215.jpg,4,215
data/processed_data/Overripe/4_2363_103.jpg,4,103
data/processed_data/Overripe/4_512_33.jpg,4,33
data/processed_data/Overripe/4_2772_13.jpg,4,13
data/processed_data/Overripe/4_384_83.jpg,4,83
data/processed_data/Overripe/4_1734_11.jpg,4,11
data/processed_data/Overripe/4_1554_91.jpg,4,91
data/processed_data/Overripe/4_201_78.jpg,4,78
data/processed_data/Overripe/4_2174_1.jpg,4,1
data/processed_data/Overripe/4_170_59.jpg,4,59
data/processed_data/Overripe/4_1282_176.jpg,4,176
data/processed_data/Overripe/4_2641_77.jpg,4,77
data/processed_data/Overripe/4_1568_174.jpg,4,174
data/processed_data/Overripe/4_3699_96.jpg,4,96
data/processed_data/Overripe/4_3388_180.jpg,4,180
data/processed_data/Overripe/4_492_99.jpg,4,99
data/processed_data/Overripe/4_1679_20.jpg,4,20
data/processed_data/Overripe/4_2721_18.jpg,4,18
data/processed_data/Overripe/4_2014_125.jpg,4,125
data/processed_data/Overripe/4_401_108.jpg,4,108
data/processed_data/Overripe/4_798_50.jpg,4,50
data/processed_data/Overripe/4_3367_28.jpg,4,28
data/processed_data/Overripe/4_182_194.jpg,4,194
data/processed_data/Overripe/4_3161_119.jpg,4,119
data/processed_data/Overripe/4_747_192.jpg,4,192
data/processed_data/Overripe/4_3247_159.jpg,4,159
data/processed_data/Overripe/4_3033_217.jpg,4,217
data/processed_data/Overripe/4_1231_178.jpg,4,178
data/processed_data/Overripe/4_1899_5.jpg,4,5
data/processed_data/Overripe/4_3362_168.jpg,4,168
data/processed_data/Overripe/4_1897_5.jpg,4,5
data/processed_data/Overripe/4_2266_206.jpg,4,206
data/processed_data/Overripe/4_64_215.jpg,4,215
data/processed_data/Overripe/4_943_45.jpg,4,45
data/processed_data/Overripe/4_3183_161.jpg,4,161
data/processed_data/Overripe/4_3457_122.jpg,4,122
data/processed_data/Overripe/4_1927_202.jpg,4,202
data/processed_data/Overripe/4_1085_39.jpg,4,39
data/processed_data/Overripe/4_4091_30.jpg,4,30
data/processed_data/Overripe/4_82_74.jpg,4,74
data/processed_data/Overripe/4_2369_103.jpg,4,103
data/processed_data/Overripe/4_1613_127.jpg,4,127
data/processed_data/Overripe/4_1074_144.jpg,4,144
data/processed_data/Overripe/4_3590_29.jpg,4,29
data/processed_data/Overripe/4_1836_116.jpg,4,116
data/processed_data/Overripe/4_2439_6.jpg,4,6
data/processed_data/Overripe/4_698_214.jpg,4,214
data/processed_data/Overripe/4_562_42.jpg,4,42
data/processed_data/Overripe/4_646_123.jpg,4,123
data/processed_data/Overripe/4_2561_102.jpg,4,102
data/processed_data/Overripe/4_3713_136.jpg,4,136
data/processed_data/Overripe/4_3597_82.jpg,4,82
data/processed_data/Overripe/4_3032_217.jpg,4,217
data/processed_data/Overripe/4_1882_5.jpg,4,5
data/processed_data/Overripe/4_1803_72.jpg,4,72
data/processed_data/Overripe/4_2797_196.jpg,4,196
data/processed_data/Overripe/4_2955_141.jpg,4,141
data/processed_data/Overripe/4_3151_25.jpg,4,25
data/processed_data/Overripe/4_1172_190.jpg,4,190
data/processed_data/Overripe/4_3910_23.jpg,4,23
data/processed_data/Overripe/4_4017_200.jpg,4,200
data/processed_data/Overripe/4_2083_60.jpg,4,60
data/processed_data/Overripe/4_3157_119.jpg,4,119
data/processed_data/Overripe/4_2348_80.jpg,4,80
data/processed_data/Overripe/4_1173_190.jpg,4,190
data/processed_data/Overripe/4_2223_100.jpg,4,100
data/processed_data/Overripe/4_722_139.jpg,4,139
data/processed_data/Overripe/4_136_81.jpg,4,81
data/processed_data/Overripe/4_1958_58.jpg,4,58
data/processed_data/Overripe/4_1799_72.jpg,4,72
data/processed_data/Overripe/4_1722_149.jpg,4,149
data/processed_data/Overripe/4_34_156.jpg,4,156
data/processed_data/Overripe/4_1278_176.jpg,4,176
data/processed_data/Overripe/4_717_46.jpg,4,46
data/processed_data/Overripe/4_3185_161.jpg,4,161
data/processed_data/Overripe/4_3562_151.jpg,4,151
data/processed_data/Overripe/4_289_40.jpg,4,40
data/processed_data/Overripe/4_2292_65.jpg,4,65
data/processed_data/Overripe/4_53_155.jpg,4,155
data/processed_data/Overripe/4_363_110.jpg,4,110
data/processed_data/Overripe/4_988_175.jpg,4,175
data/processed_data/Overripe/4_243_117.jpg,4,117
data/processed_data/Overripe/4_3488_209.jpg,4,209
data/processed_data/Overripe/4_2110_133.jpg,4,133
data/processed_data/Overripe/4_1848_148.jpg,4,148
data/processed_data/Overripe/4_1469_55.jpg,4,55
data/processed_data/Overripe/4_3072_197.jpg,4,197
data/processed_data/Overripe/4_2651_77.jpg,4,77
data/processed_data/Overripe/4_2784_113.jpg,4,113
data/processed_data/Overripe/4_155_59.jpg,4,59
data/processed_data/Overripe/4_1137_183.jpg,4,183
data/processed_data/Overripe/4_2658_77.jpg,4,77
data/processed_data/Overripe/4_922_187.jpg,4,187
data/processed_data/Overripe/4_3980_114.jpg,4,114
data/processed_data/Overripe/4_1405_98.jpg,4,98
data/processed_data/Overripe/4_1499_73.jpg,4,73
data/processed_data/Overripe/4_4054_198.jpg,4,198
data/processed_data/Overripe/4_2022_125.jpg,4,125
data/processed_data/Overripe/4_2413_210.jpg,4,210
data/processed_data/Overripe/4_3427_199.jpg,4,199
data/processed_data/Overripe/4_3219_128.jpg,4,128
data/processed_data/Overripe/4_3254_47.jpg,4,47
data/processed_data/Overripe/4_3854_120.jpg,4,120
data/processed_data/Overripe/4_1528_19.jpg,4,19
data/processed_data/Overripe/4_2375_54.jpg,4,54
data/processed_data/Overripe/4_2365_103.jpg,4,103
data/processed_data/Overripe/4_2609_93.jpg,4,93
data/processed_data/Overripe/4_1952_16.jpg,4,16
data/processed_data/Overripe/4_2282_65.jpg,4,65
data/processed_data/Overripe/4_861_109.jpg,4,109
data/processed_data/Overripe/4_223_152.jpg,4,152
data/processed_data/Overripe/4_3648_69.jpg,4,69
data/processed_data/Overripe/4_2546_102.jpg,4,102
data/processed_data/Overripe/4_368_110.jpg,4,110
data/processed_data/Overripe/4_3484_209.jpg,4,209
data/processed_data/Overripe/4_2258_8.jpg,4,8
data/processed_data/Overripe/4_3063_197.jpg,4,197
data/processed_data/Overripe/4_3021_217.jpg,4,217
data/processed_data/Overripe/4_566_42.jpg,4,42
data/processed_data/Overripe/4_2899_84.jpg,4,84
data/processed_data/Overripe/4_1718_149.jpg,4,149
data/processed_data/Overripe/4_3603_82.jpg,4,82
data/processed_data/Overripe/4_119_89.jpg,4,89
data/processed_data/Overripe/4_480_99.jpg,4,99
data/processed_data/Overripe/4_2499_208.jpg,4,208
data/processed_data/Overripe/4_3616_153.jpg,4,153
data/processed_data/Overripe/4_2122_133.jpg,4,133
data/processed_data/Overripe/4_2876_193.jpg,4,193
data/processed_data/Overripe/4_2304_145.jpg,4,145
data/processed_data/Overripe/4_266_158.jpg,4,158
data/processed_data/Overripe/4_104_216.jpg,4,216
data/processed_data/Overripe/4_2505_208.jpg,4,208
data/processed_data/Overripe/4_1773_115.jpg,4,115
data/processed_data/Overripe/4_2995_79.jpg,4,79
data/processed_data/Overripe/4_3417_157.jpg,4,157
data/processed_data/Overripe/4_2149_169.jpg,4,169
data/processed_data/Overripe/4_3356_168.jpg,4,168
data/processed_data/Overripe/4_3025_217.jpg,4,217
data/processed_data/Overripe/4_1316_177.jpg,4,177
data/processed_data/Overripe/4_145_81.jpg,4,81
data/processed_data/Overripe/4_50_155.jpg,4,155
data/processed_data/Overripe/4_2104_41.jpg,4,41
data/processed_data/Overripe/4_238_117.jpg,4,117
data/processed_data/Overripe/4_3398_180.jpg,4,180
data/processed_data/Overripe/4_2547_102.jpg,4,102
data/processed_data/Overripe/4_3628_153.jpg,4,153
data/processed_data/Overripe/4_301_40.jpg,4,40
data/processed_data/Overripe/4_3165_119.jpg,4,119
data/processed_data/Overripe/4_1099_39.jpg,4,39
data/processed_data/Overripe/4_2507_208.jpg,4,208
data/processed_data/Overripe/4_985_87.jpg,4,87
data/processed_data/Overripe/4_2619_93.jpg,4,93
data/processed_data/Overripe/4_3264_47.jpg,4,47
data/processed_data/Overripe/4_618_165.jpg,4,165
data/processed_data/Overripe/4_3958_166.jpg,4,166
data/processed_data/Overripe/4_2898_84.jpg,4,84
data/processed_data/Overripe/4_2103_41.jpg,4,41
data/processed_data/Overripe/4_3407_157.jpg,4,157
data/processed_data/Overripe/4_771_146.jpg,4,146
data/processed_data/Overripe/4_1073_144.jpg,4,144
data/processed_data/Overripe/4_2741_162.jpg,4,162
data/processed_data/Overripe/4_888_68.jpg,4,68
data/processed_data/Overripe/4_603_0.jpg,4,0
data/processed_data/Overripe/4_2991_79.jpg,4,79
data/processed_data/Overripe/4_3492_209.jpg,4,209
data/processed_data/Overripe/4_2993_79.jpg,4,79
data/processed_data/Overripe/4_3376_28.jpg,4,28
data/processed_data/Overripe/4_4030_51.jpg,4,51
data/processed_data/Overripe/4_724_139.jpg,4,139
data/processed_data/Overripe/4_1326_177.jpg,4,177
data/processed_data/Overripe/4_713_46.jpg,4,46
data/processed_data/Overripe/4_1907_106.jpg,4,106
data/processed_data/Overripe/4_3545_118.jpg,4,118
data/processed_data/Overripe/4_2766_13.jpg,4,13
data/processed_data/Overripe/4_3035_217.jpg,4,217
data/processed_data/Overripe/4_789_15.jpg,4,15
data/processed_data/Overripe/4_3802_7.jpg,4,7
data/processed_data/Overripe/4_1214_12.jpg,4,12
data/processed_data/Overripe/4_2614_93.jpg,4,93
data/processed_data/Overripe/4_799_50.jpg,4,50
data/processed_data/Overripe/4_1845_148.jpg,4,148
data/processed_data/Overripe/4_465_195.jpg,4,195
data/processed_data/Overripe/4_2067_44.jpg,4,44
data/processed_data/Overripe/4_4061_198.jpg,4,198
data/processed_data/Overripe/4_329_62.jpg,4,62
data/processed_data/Overripe/4_2047_137.jpg,4,137
data/processed_data/Overripe/4_2788_113.jpg,4,113
data/processed_data/Overripe/4_385_83.jpg,4,83
data/processed_data/Overripe/4_818_52.jpg,4,52
data/processed_data/Overripe/4_267_158.jpg,4,158
data/processed_data/Overripe/4_3343_24.jpg,4,24
data/processed_data/Overripe/4_2599_135.jpg,4,135
data/processed_data/Overripe/4_1666_201.jpg,4,201
data/processed_data/Overripe/4_3823_75.jpg,4,75
data/processed_data/Overripe/4_2483_71.jpg,4,71
data/processed_data/Overripe/4_2820_14.jpg,4,14
data/processed_data/Overripe/4_2585_135.jpg,4,135
data/processed_data/Overripe/4_3602_82.jpg,4,82
data/processed_data/Overripe/4_2987_79.jpg,4,79
data/processed_data/Overripe/4_1624_173.jpg,4,173
data/processed_data/Overripe/4_3420_199.jpg,4,199
data/processed_data/Overripe/4_2625_66.jpg,4,66
data/processed_data/Overripe/4_3469_27.jpg,4,27
data/processed_data/Overripe/4_3099_48.jpg,4,48
data/processed_data/Overripe/4_51_155.jpg,4,155
data/processed_data/Overripe/4_3143_25.jpg,4,25
data/processed_data/Overripe/4_3463_27.jpg,4,27
data/processed_data/Overripe/4_2059_44.jpg,4,44
data/processed_data/Overripe/4_2538_172.jpg,4,172
data/processed_data/Overripe/4_359_70.jpg,4,70
data/processed_data/Overripe/4_3800_7.jpg,4,7
data/processed_data/Overripe/4_1044_129.jpg,4,129
data/processed_data/Overripe/4_1634_147.jpg,4,147
data/processed_data/Overripe/4_3389_180.jpg,4,180
data/processed_data/Overripe/4_3202_17.jpg,4,17
data/processed_data/Overripe/4_3415_157.jpg,4,157
data/processed_data/Overripe/4_68_215.jpg,4,215
data/processed_data/Overripe/4_3627_153.jpg,4,153
data/processed_data/Overripe/4_2163_169.jpg,4,169
data/processed_data/Overripe/4_3901_23.jpg,4,23
data/processed_data/Overripe/4_4099_30.jpg,4,30
data/processed_data/Overripe/4_1795_72.jpg,4,72
data/processed_data/Overripe/4_642_212.jpg,4,212
data/processed_data/Overripe/4_1883_5.jpg,4,5
data/processed_data/Overripe/4_3197_17.jpg,4,17
data/processed_data/Overripe/4_4035_51.jpg,4,51
data/processed_data/Overripe/4_360_70.jpg,4,70
data/processed_data/Overripe/4_1511_181.jpg,4,181
data/processed_data/Overripe/4_640_212.jpg,4,212
data/processed_data/Overripe/4_3224_128.jpg,4,128
data/processed_data/Overripe/4_486_99.jpg,4,99
data/processed_data/Overripe/4_48_155.jpg,4,155
data/processed_data/Overripe/4_843_167.jpg,4,167
data/processed_data/Overripe/4_3745_85.jpg,4,85
data/processed_data/Overripe/4_2311_145.jpg,4,145
data/processed_data/Overripe/4_1119_21.jpg,4,21
data/processed_data/Overripe/4_2708_22.jpg,4,22
data/processed_data/Overripe/4_2929_126.jpg,4,126
data/processed_data/Overripe/4_3448_122.jpg,4,122
data/processed_data/Overripe/4_2560_102.jpg,4,102
data/processed_data/Overripe/4_3171_119.jpg,4,119
data/processed_data/Overripe/4_2836_97.jpg,4,97
data/processed_data/Overripe/4_2448_6.jpg,4,6
data/processed_data/Overripe/4_3473_27.jpg,4,27
data/processed_data/Overripe/4_3620_153.jpg,4,153
data/processed_data/Overripe/4_2562_102.jpg,4,102
data/processed_data/Overripe/4_1535_19.jpg,4,19
data/processed_data/Overripe/4_3261_47.jpg,4,47
data/processed_data/Overripe/4_546_76.jpg,4,76
data/processed_data/Overripe/4_604_0.jpg,4,0
data/processed_data/Overripe/4_3990_26.jpg,4,26
data/processed_data/Overripe/4_470_195.jpg,4,195
data/processed_data/Overripe/4_3902_23.jpg,4,23
data/processed_data/Overripe/4_4008_26.jpg,4,26
data/processed_data/Overripe/4_3319_164.jpg,4,164
data/processed_data/Overripe/4_1145_203.jpg,4,203
data/processed_data/Overripe/4_3621_153.jpg,4,153
data/processed_data/Overripe/4_172_194.jpg,4,194
data/processed_data/Overripe/4_3651_69.jpg,4,69
data/processed_data/Overripe/4_4070_31.jpg,4,31
data/processed_data/Overripe/4_446_61.jpg,4,61
data/processed_data/Overripe/4_2206_185.jpg,4,185
data/processed_data/Overripe/4_3291_163.jpg,4,163
data/processed_data/Overripe/4_2962_141.jpg,4,141
data/processed_data/Overripe/4_1620_173.jpg,4,173
data/processed_data/Overripe/4_489_99.jpg,4,99
data/processed_data/Overripe/4_2734_18.jpg,4,18
data/processed_data/Overripe/4_2273_206.jpg,4,206
data/processed_data/Overripe/4_2951_141.jpg,4,141
data/processed_data/Overripe/4_3481_209.jpg,4,209
data/processed_data/Overripe/4_868_109.jpg,4,109
data/processed_data/Overripe/4_2623_66.jpg,4,66
data/processed_data/Overripe/4_3708_136.jpg,4,136
data/processed_data/Overripe/4_707_46.jpg,4,46
data/processed_data/Overripe/4_1916_106.jpg,4,106
data/processed_data/Overripe/4_3856_120.jpg,4,120
data/processed_data/Overripe/4_1846_148.jpg,4,148
data/processed_data/Overripe/4_3897_23.jpg,4,23
data/processed_data/Overripe/4_3937_179.jpg,4,179
data/processed_data/Overripe/4_3207_17.jpg,4,17
data/processed_data/Overripe/4_2027_125.jpg,4,125
data/processed_data/Overripe/4_1324_177.jpg,4,177
data/processed_data/Overripe/4_403_108.jpg,4,108
data/processed_data/Overripe/4_3850_120.jpg,4,120
data/processed_data/Overripe/4_938_45.jpg,4,45
data/processed_data/Overripe/4_1273_176.jpg,4,176
data/processed_data/Overripe/4_181_194.jpg,4,194
data/processed_data/Overripe/4_254_36.jpg,4,36
data/processed_data/Overripe/4_1936_202.jpg,4,202
data/processed_data/Overripe/4_3821_75.jpg,4,75
data/processed_data/Overripe/4_3085_213.jpg,4,213
data/processed_data/Overripe/4_3905_23.jpg,4,23
data/processed_data/Overripe/4_374_110.jpg,4,110
data/processed_data/Overripe/4_2326_38.jpg,4,38
data/processed_data/Overripe/4_1923_202.jpg,4,202
data/processed_data/Overripe/4_2155_169.jpg,4,169
data/processed_data/Overripe/4_1663_201.jpg,4,201
data/processed_data/Overripe/4_416_108.jpg,4,108
data/processed_data/Overripe/4_1621_173.jpg,4,173
data/processed_data/Overripe/4_621_165.jpg,4,165
data/processed_data/Overripe/4_1024_140.jpg,4,140
data/processed_data/Overripe/4_2489_208.jpg,4,208
data/processed_data/Overripe/4_1811_56.jpg,4,56
data/processed_data/Overripe/4_3840_120.jpg,4,120
data/processed_data/Overripe/4_767_146.jpg,4,146
data/processed_data/Overripe/4_2226_100.jpg,4,100
data/processed_data/Overripe/4_553_42.jpg,4,42
data/processed_data/Overripe/4_3977_114.jpg,4,114
data/processed_data/Overripe/4_2945_141.jpg,4,141
data/processed_data/Overripe/4_3558_151.jpg,4,151
data/processed_data/Overripe/4_3744_85.jpg,4,85
data/processed_data/Overripe/4_4105_170.jpg,4,170
data/processed_data/Overripe/4_3985_114.jpg,4,114
data/processed_data/Overripe/4_1542_91.jpg,4,91
data/processed_data/Overripe/4_2674_189.jpg,4,189
data/processed_data/Overripe/4_3777_211.jpg,4,211
data/processed_data/Overripe/4_1866_43.jpg,4,43
data/processed_data/Overripe/4_1708_160.jpg,4,160
data/processed_data/Overripe/4_2491_208.jpg,4,208
data/processed_data/Overripe/4_3447_122.jpg,4,122
data/processed_data/Overripe/4_2621_93.jpg,4,93
data/processed_data/Overripe/4_2928_126.jpg,4,126
data/processed_data/Overripe/4_1468_55.jpg,4,55
data/processed_data/Overripe/4_577_124.jpg,4,124
data/processed_data/Overripe/4_3872_37.jpg,4,37
data/processed_data/Overripe/4_2665_189.jpg,4,189
data/processed_data/Overripe/4_3502_4.jpg,4,4
data/processed_data/Overripe/4_2564_102.jpg,4,102
data/processed_data/Overripe/4_1902_106.jpg,4,106
data/processed_data/Overripe/4_3022_217.jpg,4,217
data/processed_data/Overripe/4_341_62.jpg,4,62
data/processed_data/Overripe/4_4014_200.jpg,4,200
data/processed_data/Overripe/4_779_15.jpg,4,15
data/processed_data/Overripe/4_3824_75.jpg,4,75
data/processed_data/Overripe/4_3410_157.jpg,4,157
data/processed_data/Overripe/4_3868_37.jpg,4,37
data/processed_data/Overripe/4_3228_128.jpg,4,128
data/processed_data/Overripe/4_208_78.jpg,4,78
data/processed_data/Overripe/4_1838_116.jpg,4,116
data/processed_data/Overripe/4_1942_16.jpg,4,16
data/processed_data/Overripe/4_764_146.jpg,4,146
data/processed_data/Overripe/4_2493_208.jpg,4,208
data/processed_data/Overripe/4_3271_182.jpg,4,182
data/processed_data/Overripe/4_2575_105.jpg,4,105
data/processed_data/Overripe/4_2281_65.jpg,4,65
data/processed_data/Overripe/4_3251_47.jpg,4,47
data/processed_data/Overripe/4_3618_153.jpg,4,153
data/processed_data/Overripe/4_785_15.jpg,4,15
data/processed_data/Overripe/4_1007_140.jpg,4,140
data/processed_data/Overripe/4_1731_11.jpg,4,11
data/processed_data/Overripe/4_1057_111.jpg,4,111
data/processed_data/Overripe/4_3773_211.jpg,4,211
data/processed_data/Overripe/4_3757_85.jpg,4,85
data/processed_data/Overripe/4_542_76.jpg,4,76
data/processed_data/Overripe/4_152_59.jpg,4,59
data/processed_data/Overripe/4_4013_200.jpg,4,200
data/processed_data/Overripe/4_1028_129.jpg,4,129
data/processed_data/Overripe/4_407_108.jpg,4,108
data/processed_data/Overripe/4_3341_24.jpg,4,24
data/processed_data/Overripe/4_2400_171.jpg,4,171
data/processed_data/Overripe/4_39_155.jpg,4,155
data/processed_data/Overripe/4_962_92.jpg,4,92
data/processed_data/Overripe/4_1380_86.jpg,4,86
data/processed_data/Overripe/4_3574_29.jpg,4,29
data/processed_data/Overripe/4_1512_181.jpg,4,181
data/processed_data/Overripe/4_2013_143.jpg,4,143
data/processed_data/Overripe/4_3641_130.jpg,4,130
data/processed_data/Overripe/4_2368_103.jpg,4,103
data/processed_data/Overripe/4_897_134.jpg,4,134
data/processed_data/Overripe/4_1361_204.jpg,4,204
data/processed_data/Overripe/4_3684_34.jpg,4,34
data/processed_data/Overripe/4_42_155.jpg,4,155
data/processed_data/Overripe/4_1691_160.jpg,4,160
data/processed_data/Overripe/4_488_99.jpg,4,99
data/processed_data/Overripe/4_2733_18.jpg,4,18
data/processed_data/Overripe/4_1224_178.jpg,4,178
data/processed_data/Overripe/4_2757_13.jpg,4,13
data/processed_data/Overripe/4_2916_154.jpg,4,154
data/processed_data/Overripe/4_1654_201.jpg,4,201
data/processed_data/Overripe/4_311_150.jpg,4,150
data/processed_data/Overripe/4_1362_204.jpg,4,204
data/processed_data/Overripe/4_3887_207.jpg,4,207
data/processed_data/Overripe/4_1327_177.jpg,4,177
data/processed_data/Overripe/4_1053_111.jpg,4,111
data/processed_data/Overripe/4_2796_196.jpg,4,196
data/processed_data/Overripe/4_1716_149.jpg,4,149
data/processed_data/Overripe/4_2355_80.jpg,4,80
data/processed_data/Overripe/4_1104_21.jpg,4,21
data/processed_data/Overripe/4_557_42.jpg,4,42
data/processed_data/Overripe/4_408_108.jpg,4,108
data/processed_data/Overripe/4_969_87.jpg,4,87
data/processed_data/Overripe/4_40_155.jpg,4,155
data/processed_data/Overripe/4_3396_180.jpg,4,180
data/processed_data/Overripe/4_3593_82.jpg,4,82
data/processed_data/Overripe/4_3539_118.jpg,4,118
data/processed_data/Overripe/4_963_92.jpg,4,92
data/processed_data/Overripe/4_1040_129.jpg,4,129
data/processed_data/Overripe/4_544_76.jpg,4,76
data/processed_data/Overripe/4_1428_90.jpg,4,90
data/processed_data/Overripe/4_2574_105.jpg,4,105
data/processed_data/Overripe/4_3504_4.jpg,4,4
data/processed_data/Overripe/4_2495_208.jpg,4,208
data/processed_data/Overripe/4_2317_145.jpg,4,145
data/processed_data/Overripe/4_735_139.jpg,4,139
data/processed_data/Overripe/4_1742_11.jpg,4,11
